transition_id,opportunity_id,sales_agent,from_stage,to_stage,changed_at,days_in_previous_stage
ST-013106,MVZG0BSG,Corliss Cosme,Prospecting,Engaging,2017-10-06,5
ST-013107,MVZG0BSG,Corliss Cosme,Engaging,Won,2017-10-16,10
ST-013108,JIEO87ZV,Daniell Hammack,Prospecting,Engaging,2017-10-06,15
ST-013109,EM1W738H,Darcel Schlecht,Prospecting,Engaging,2017-10-06,23
ST-013110,EM1W738H,Darcel Schlecht,Engaging,Won,2017-11-22,47
ST-013111,13WLN2MJ,Darcel Schlecht,Prospecting,Engaging,2017-10-06,28
ST-013112,13WLN2MJ,Darcel Schlecht,Engaging,Won,2017-10-08,2
ST-013113,M4NNI01I,Donn Cantrell,Prospecting,Engaging,2017-10-06,10
ST-013114,M4NNI01I,Donn Cantrell,Engaging,Lost,2017-10-16,10
ST-013115,MIA65OVY,Elease Gluck,Prospecting,Engaging,2017-10-06,24
ST-013116,U3FTUG3T,Gladys Colclough,Prospecting,Engaging,2017-10-06,25
ST-013117,U3FTUG3T,Gladys Colclough,Engaging,Won,2017-11-20,45
ST-013118,RS13M1ZP,Gladys Colclough,Prospecting,Engaging,2017-10-06,10
ST-013119,RS13M1ZP,Gladys Colclough,Engaging,Won,2017-10-08,2
ST-013120,10B65ZN9,James Ascencio,Prospecting,Engaging,2017-10-06,28
ST-013121,10B65ZN9,James Ascencio,Engaging,Won,2017-12-31,86
ST-013122,V4YBVSJ4,Jonathan Berthelot,Prospecting,Engaging,2017-10-06,13
ST-013123,V4YBVSJ4,Jonathan Berthelot,Engaging,Lost,2017-10-17,11
ST-013124,LVMPJ8JN,Jonathan Berthelot,Prospecting,Engaging,2017-10-06,16
ST-013125,LVMPJ8JN,Jonathan Berthelot,Engaging,Won,2017-12-31,86
ST-013126,OV0LOPAA,Lajuana Vencill,Prospecting,Engaging,2017-10-06,14
ST-013127,OV0LOPAA,Lajuana Vencill,Engaging,Lost,2017-10-12,6
ST-013128,0ISX53T3,Lajuana Vencill,Prospecting,Engaging,2017-10-06,19
ST-013129,0ISX53T3,Lajuana Vencill,Engaging,Won,2017-12-21,76
ST-013130,KL8PCQXC,Markita Hansen,Prospecting,Engaging,2017-10-06,20
ST-013131,KL8PCQXC,Markita Hansen,Engaging,Lost,2017-10-15,9
ST-013132,Q4KZSJ6Q,Moses Frase,Prospecting,Engaging,2017-10-06,3
ST-013133,Q4KZSJ6Q,Moses Frase,Engaging,Won,2017-10-07,1
ST-013134,1IABHXOP,Moses Frase,Prospecting,Engaging,2017-10-06,25
ST-013135,1IABHXOP,Moses Frase,Engaging,Won,2017-10-14,8
ST-013136,2RE0MZGV,Reed Clapper,Prospecting,Engaging,2017-10-06,29
ST-013137,2RE0MZGV,Reed Clapper,Engaging,Won,2017-10-07,1
ST-013138,JLKLRCFZ,Rosie Papadopoulos,Prospecting,Engaging,2017-10-06,11
ST-013139,JLKLRCFZ,Rosie Papadopoulos,Engaging,Won,2017-10-14,8
ST-013140,2X9KWWCP,Versie Hillebrand,Prospecting,Engaging,2017-10-06,10
ST-013141,2X9KWWCP,Versie Hillebrand,Engaging,Won,2017-10-11,5
ST-013142,IF2BUC3Q,Wilburn Farren,Prospecting,Engaging,2017-10-06,12
ST-013143,IF2BUC3Q,Wilburn Farren,Engaging,Lost,2017-10-08,2
ST-013144,GU4HXZ55,Zane Levy,Prospecting,Engaging,2017-10-06,5
ST-013145,GU4HXZ55,Zane Levy,Engaging,Won,2017-12-23,78
ST-013146,JQK0EF45,Anna Snelling,Prospecting,Engaging,2017-10-07,15
ST-013147,JQK0EF45,Anna Snelling,Engaging,Won,2017-10-13,6
ST-013148,YUUD6GIT,Boris Faz,Prospecting,Engaging,2017-10-07,24
ST-013149,YUUD6GIT,Boris Faz,Engaging,Won,2017-11-19,43
ST-013150,FBDZ4LCK,Cassey Cress,Prospecting,Engaging,2017-10-07,26
ST-013151,FBDZ4LCK,Cassey Cress,Engaging,Lost,2017-10-08,1
ST-013152,SQMPV6L6,Cecily Lampkin,Prospecting,Engaging,2017-10-07,29
ST-013153,SQMPV6L6,Cecily Lampkin,Engaging,Won,2017-10-19,12
ST-013154,N9ZBEJFI,Cecily Lampkin,Prospecting,Engaging,2017-10-07,13
ST-013155,N9ZBEJFI,Cecily Lampkin,Engaging,Won,2017-12-28,82
ST-013156,EKXXH9IK,Daniell Hammack,Prospecting,Engaging,2017-10-07,5
ST-013157,EKXXH9IK,Daniell Hammack,Engaging,Won,2017-11-04,28
ST-013158,OC6ZMTK5,Daniell Hammack,Prospecting,Engaging,2017-10-07,20
ST-013159,OC6ZMTK5,Daniell Hammack,Engaging,Won,2017-10-13,6
ST-013160,M57LZE5F,Darcel Schlecht,Prospecting,Engaging,2017-10-07,8
ST-013161,M57LZE5F,Darcel Schlecht,Engaging,Lost,2017-12-23,77
ST-013162,1XO519P4,Darcel Schlecht,Prospecting,Engaging,2017-10-07,18
ST-013163,1XO519P4,Darcel Schlecht,Engaging,Won,2017-12-30,84
ST-013164,UBWO7HIV,Hayden Neloms,Prospecting,Engaging,2017-10-07,13
ST-013165,UBWO7HIV,Hayden Neloms,Engaging,Won,2017-12-13,67
ST-013166,00X8VEYH,Jonathan Berthelot,Prospecting,Engaging,2017-10-07,14
ST-013167,00X8VEYH,Jonathan Berthelot,Engaging,Won,2017-12-22,76
ST-013168,ZJ11PBUV,Jonathan Berthelot,Prospecting,Engaging,2017-10-07,9
ST-013169,ZJ11PBUV,Jonathan Berthelot,Engaging,Won,2017-10-09,2
ST-013170,GJX7YGIF,Kami Bicknell,Prospecting,Engaging,2017-10-07,21
ST-013171,GJX7YGIF,Kami Bicknell,Engaging,Lost,2017-11-25,49
ST-013172,MF6S92GQ,Kary Hendrixson,Prospecting,Engaging,2017-10-07,11
ST-013173,MF6S92GQ,Kary Hendrixson,Engaging,Won,2017-12-08,62
ST-013174,KTZDTM8W,Lajuana Vencill,Prospecting,Engaging,2017-10-07,8
ST-013175,KTZDTM8W,Lajuana Vencill,Engaging,Won,2017-10-13,6
ST-013176,SH0S5N6U,Markita Hansen,Prospecting,Engaging,2017-10-07,26
ST-013177,SH0S5N6U,Markita Hansen,Engaging,Won,2017-12-30,84
ST-013178,M3306MKK,Markita Hansen,Prospecting,Engaging,2017-10-07,24
ST-013179,M3306MKK,Markita Hansen,Engaging,Won,2017-12-13,67
ST-013180,5H27L6YI,Marty Freudenburg,Prospecting,Engaging,2017-10-07,9
ST-013181,5H27L6YI,Marty Freudenburg,Engaging,Lost,2017-10-15,8
ST-013182,FCEJCRKY,Marty Freudenburg,Prospecting,Engaging,2017-10-07,18
ST-013183,FCEJCRKY,Marty Freudenburg,Engaging,Won,2017-10-08,1
ST-013184,FTVBHHFC,Marty Freudenburg,Prospecting,Engaging,2017-10-07,26
ST-013185,FTVBHHFC,Marty Freudenburg,Engaging,Won,2017-10-14,7
ST-013186,CXE6ORIJ,Marty Freudenburg,Prospecting,Engaging,2017-10-07,9
ST-013187,CXE6ORIJ,Marty Freudenburg,Engaging,Won,2017-12-20,74
ST-013188,QFIEJY21,Maureen Marcano,Prospecting,Engaging,2017-10-07,10
ST-013189,QFIEJY21,Maureen Marcano,Engaging,Won,2017-12-05,59
ST-013190,4OUTIJAR,Maureen Marcano,Prospecting,Engaging,2017-10-07,26
ST-013191,4OUTIJAR,Maureen Marcano,Engaging,Won,2017-12-14,68
ST-013192,R19OP4QL,Moses Frase,Prospecting,Engaging,2017-10-07,10
ST-013193,R19OP4QL,Moses Frase,Engaging,Won,2017-10-19,12
ST-013194,UU7QH2WX,Rosalina Dieter,Prospecting,Engaging,2017-10-07,30
ST-013195,UU7QH2WX,Rosalina Dieter,Engaging,Lost,2017-10-15,8
ST-013196,O7WVUMZ5,Vicki Laflamme,Prospecting,Engaging,2017-10-07,11
ST-013197,O7WVUMZ5,Vicki Laflamme,Engaging,Won,2017-10-09,2
ST-013198,NRMFYPAD,Anna Snelling,Prospecting,Engaging,2017-10-08,9
ST-013199,NRMFYPAD,Anna Snelling,Engaging,Won,2017-12-30,83
ST-013200,63HMAJCZ,Boris Faz,Prospecting,Engaging,2017-10-08,10
ST-013201,63HMAJCZ,Boris Faz,Engaging,Won,2017-10-14,6
ST-013202,MR49QBLO,Boris Faz,Prospecting,Engaging,2017-10-08,9
ST-013203,MR49QBLO,Boris Faz,Engaging,Won,2017-11-21,44
ST-013204,V7C6RT5S,Cassey Cress,Prospecting,Engaging,2017-10-08,29
ST-013205,V7C6RT5S,Cassey Cress,Engaging,Won,2017-10-17,9
ST-013206,G1POINXI,Cecily Lampkin,Prospecting,Engaging,2017-10-08,10
ST-013207,G1POINXI,Cecily Lampkin,Engaging,Won,2017-10-15,7
ST-013208,S181FZ0Y,Corliss Cosme,Prospecting,Engaging,2017-10-08,29
ST-013209,S181FZ0Y,Corliss Cosme,Engaging,Lost,2017-10-16,8
ST-013210,5J7T0GZU,Daniell Hammack,Prospecting,Engaging,2017-10-08,22
ST-013211,5J7T0GZU,Daniell Hammack,Engaging,Won,2017-12-14,67
ST-013212,0IAJNXTD,Darcel Schlecht,Prospecting,Engaging,2017-10-08,14
ST-013213,0IAJNXTD,Darcel Schlecht,Engaging,Lost,2017-10-10,2
ST-013214,RMQME3N0,Donn Cantrell,Prospecting,Engaging,2017-10-08,7
ST-013215,RMQME3N0,Donn Cantrell,Engaging,Lost,2017-11-21,44
ST-013216,G8C3GRPO,Garret Kinder,Prospecting,Engaging,2017-10-08,27
ST-013217,G8C3GRPO,Garret Kinder,Engaging,Won,2017-10-20,12
ST-013218,IY3U40F8,Gladys Colclough,Prospecting,Engaging,2017-10-08,6
ST-013219,IY3U40F8,Gladys Colclough,Engaging,Lost,2017-10-14,6
ST-013220,OZFSBIDF,Gladys Colclough,Prospecting,Engaging,2017-10-08,6
ST-013221,OZFSBIDF,Gladys Colclough,Engaging,Lost,2017-10-09,1
ST-013222,IEJHIQYI,Hayden Neloms,Prospecting,Engaging,2017-10-08,5
ST-013223,IEJHIQYI,Hayden Neloms,Engaging,Won,2017-12-22,75
ST-013224,6SQHVC0S,Jonathan Berthelot,Prospecting,Engaging,2017-10-08,24
ST-013225,6SQHVC0S,Jonathan Berthelot,Engaging,Lost,2017-12-26,79
ST-013226,L9EVLHSJ,Kami Bicknell,Prospecting,Engaging,2017-10-08,24
ST-013227,DIGZWVHI,Kami Bicknell,Prospecting,Engaging,2017-10-08,18
ST-013228,DIGZWVHI,Kami Bicknell,Engaging,Lost,2017-10-09,1
ST-013229,1ZT4IROS,Kami Bicknell,Prospecting,Engaging,2017-10-08,22
ST-013230,1ZT4IROS,Kami Bicknell,Engaging,Won,2017-10-10,2
ST-013231,60QEB2FZ,Kary Hendrixson,Prospecting,Engaging,2017-10-08,3
ST-013232,60QEB2FZ,Kary Hendrixson,Engaging,Won,2017-10-16,8
ST-013233,2PX317QP,Kary Hendrixson,Prospecting,Engaging,2017-10-08,27
ST-013234,2PX317QP,Kary Hendrixson,Engaging,Won,2017-11-23,46
ST-013235,O691ZXXH,Markita Hansen,Prospecting,Engaging,2017-10-08,30
ST-013236,2T0GMDKK,Markita Hansen,Prospecting,Engaging,2017-10-08,20
ST-013237,2T0GMDKK,Markita Hansen,Engaging,Lost,2017-10-10,2
ST-013238,ZK6HTTBB,Markita Hansen,Prospecting,Engaging,2017-10-08,4
ST-013239,ZK6HTTBB,Markita Hansen,Engaging,Lost,2017-10-14,6
ST-013240,V74YPMJ4,Rosalina Dieter,Prospecting,Engaging,2017-10-08,30
ST-013241,V74YPMJ4,Rosalina Dieter,Engaging,Lost,2017-10-20,12
ST-013242,8ZIX3LAF,Vicki Laflamme,Prospecting,Engaging,2017-10-08,18
ST-013243,8ZIX3LAF,Vicki Laflamme,Engaging,Won,2017-10-09,1
ST-013244,QDBJOE9M,Zane Levy,Prospecting,Engaging,2017-10-08,14
ST-013245,IVMMNSJB,Anna Snelling,Prospecting,Engaging,2017-10-09,22
ST-013246,IVMMNSJB,Anna Snelling,Engaging,Lost,2017-10-17,8
ST-013247,H9M21153,Anna Snelling,Prospecting,Engaging,2017-10-09,13
ST-013248,H9M21153,Anna Snelling,Engaging,Won,2017-10-20,11
ST-013249,JV0KXH4X,Boris Faz,Prospecting,Engaging,2017-10-09,18
ST-013250,JV0KXH4X,Boris Faz,Engaging,Won,2017-12-30,82
ST-013251,V9UM2K16,Corliss Cosme,Prospecting,Engaging,2017-10-09,21
ST-013252,V9UM2K16,Corliss Cosme,Engaging,Won,2017-10-15,6
ST-013253,ZEYGDEBG,Daniell Hammack,Prospecting,Engaging,2017-10-09,30
ST-013254,SRV6TQ2E,Daniell Hammack,Prospecting,Engaging,2017-10-09,11
ST-013255,SRV6TQ2E,Daniell Hammack,Engaging,Won,2017-10-18,9
ST-013256,94GJ7WZV,Darcel Schlecht,Prospecting,Engaging,2017-10-09,18
ST-013257,94GJ7WZV,Darcel Schlecht,Engaging,Lost,2017-10-10,1
ST-013258,B24YQ6LA,Garret Kinder,Prospecting,Engaging,2017-10-09,8
ST-013259,B24YQ6LA,Garret Kinder,Engaging,Won,2017-10-10,1
ST-013260,RYELEM60,Garret Kinder,Prospecting,Engaging,2017-10-09,27
ST-013261,RYELEM60,Garret Kinder,Engaging,Won,2017-10-20,11
ST-013262,RL26ZS8F,Gladys Colclough,Prospecting,Engaging,2017-10-09,19
ST-013263,RL26ZS8F,Gladys Colclough,Engaging,Lost,2017-11-27,49
ST-013264,JKIAA2TF,James Ascencio,Prospecting,Engaging,2017-10-09,11
ST-013265,JKIAA2TF,James Ascencio,Engaging,Won,2017-11-23,45
ST-013266,HTK2UHC8,Jonathan Berthelot,Prospecting,Engaging,2017-10-09,15
ST-013267,HTK2UHC8,Jonathan Berthelot,Engaging,Lost,2017-10-21,12
ST-013268,SPRK2YOB,Jonathan Berthelot,Prospecting,Engaging,2017-10-09,10
ST-013269,SPRK2YOB,Jonathan Berthelot,Engaging,Won,2017-11-25,47
ST-013270,8F7VHV02,Kami Bicknell,Prospecting,Engaging,2017-10-09,27
ST-013271,8F7VHV02,Kami Bicknell,Engaging,Won,2017-12-22,74
ST-013272,7FGVY6GK,Kami Bicknell,Prospecting,Engaging,2017-10-09,21
ST-013273,7FGVY6GK,Kami Bicknell,Engaging,Won,2017-10-10,1
ST-013274,6IZZL97A,Kary Hendrixson,Prospecting,Engaging,2017-10-09,7
ST-013275,6IZZL97A,Kary Hendrixson,Engaging,Lost,2017-10-18,9
ST-013276,0HUWQWOJ,Markita Hansen,Prospecting,Engaging,2017-10-09,4
ST-013277,C35YI5NJ,Markita Hansen,Prospecting,Engaging,2017-10-09,19
ST-013278,C35YI5NJ,Markita Hansen,Engaging,Won,2017-12-25,77
ST-013279,6U30UYDT,Marty Freudenburg,Prospecting,Engaging,2017-10-09,28
ST-013280,6U30UYDT,Marty Freudenburg,Engaging,Lost,2017-11-30,52
ST-013281,ZXOHD0KE,Maureen Marcano,Prospecting,Engaging,2017-10-09,16
ST-013282,ZXOHD0KE,Maureen Marcano,Engaging,Lost,2017-10-19,10
ST-013283,77Q6KD0O,Niesha Huffines,Prospecting,Engaging,2017-10-09,18
ST-013284,77Q6KD0O,Niesha Huffines,Engaging,Lost,2017-10-21,12
ST-013285,JIH6P53I,Niesha Huffines,Prospecting,Engaging,2017-10-09,20
ST-013286,JIH6P53I,Niesha Huffines,Engaging,Won,2017-10-10,1
ST-013287,WKTVP5WY,Rosalina Dieter,Prospecting,Engaging,2017-10-09,4
ST-013288,WKTVP5WY,Rosalina Dieter,Engaging,Won,2017-10-10,1
ST-013289,10N0ZBYO,Rosalina Dieter,Prospecting,Engaging,2017-10-09,19
ST-013290,10N0ZBYO,Rosalina Dieter,Engaging,Won,2017-10-11,2
ST-013291,IUVAUQ6I,Versie Hillebrand,Prospecting,Engaging,2017-10-09,14
ST-013292,IUVAUQ6I,Versie Hillebrand,Engaging,Won,2017-10-14,5
ST-013293,YH5L64AP,Violet Mclelland,Prospecting,Engaging,2017-10-09,15
ST-013294,YH5L64AP,Violet Mclelland,Engaging,Lost,2017-12-23,75
ST-013295,A71ENBVA,Zane Levy,Prospecting,Engaging,2017-10-09,30
ST-013296,A71ENBVA,Zane Levy,Engaging,Lost,2017-10-17,8
ST-013297,4X8WU71C,Zane Levy,Prospecting,Engaging,2017-10-09,24
ST-013298,4X8WU71C,Zane Levy,Engaging,Lost,2017-10-11,2
ST-013299,03H4RXBI,Zane Levy,Prospecting,Engaging,2017-10-09,27
ST-013300,03H4RXBI,Zane Levy,Engaging,Won,2017-12-17,69
ST-013301,MQVOQZL7,Anna Snelling,Prospecting,Engaging,2017-10-10,8
ST-013302,MQVOQZL7,Anna Snelling,Engaging,Lost,2017-10-19,9
ST-013303,OHD4TPKZ,Anna Snelling,Prospecting,Engaging,2017-10-10,17
ST-013304,OHD4TPKZ,Anna Snelling,Engaging,Won,2017-10-11,1
ST-013305,V4PVZC5L,Boris Faz,Prospecting,Engaging,2017-10-10,6
ST-013306,V4PVZC5L,Boris Faz,Engaging,Lost,2017-10-18,8
ST-013307,9G85W8XE,Corliss Cosme,Prospecting,Engaging,2017-10-10,25
ST-013308,9G85W8XE,Corliss Cosme,Engaging,Lost,2017-10-15,5
ST-013309,S6DXPVLA,Daniell Hammack,Prospecting,Engaging,2017-10-10,19
ST-013310,S6DXPVLA,Daniell Hammack,Engaging,Lost,2017-11-13,34
ST-013311,MKI4TLUN,Daniell Hammack,Prospecting,Engaging,2017-10-10,17
ST-013312,MKI4TLUN,Daniell Hammack,Engaging,Won,2017-12-18,69
ST-013313,H41YA4SB,Darcel Schlecht,Prospecting,Engaging,2017-10-10,13
ST-013314,H41YA4SB,Darcel Schlecht,Engaging,Lost,2017-12-26,77
ST-013315,MW4MSIWW,Darcel Schlecht,Prospecting,Engaging,2017-10-10,25
ST-013316,MW4MSIWW,Darcel Schlecht,Engaging,Lost,2017-10-14,4
ST-013317,XSQOEHEA,Hayden Neloms,Prospecting,Engaging,2017-10-10,3
ST-013318,XSQOEHEA,Hayden Neloms,Engaging,Lost,2017-10-15,5
ST-013319,GQT2DFWZ,Jonathan Berthelot,Prospecting,Engaging,2017-10-10,3
ST-013320,GQT2DFWZ,Jonathan Berthelot,Engaging,Won,2017-10-20,10
ST-013321,IQ9GMTBR,Kami Bicknell,Prospecting,Engaging,2017-10-10,24
ST-013322,IQ9GMTBR,Kami Bicknell,Engaging,Won,2017-10-11,1
ST-013323,ZR8H455M,Kary Hendrixson,Prospecting,Engaging,2017-10-10,9
ST-013324,ZR8H455M,Kary Hendrixson,Engaging,Lost,2017-10-14,4
ST-013325,3F2EMUQ7,Kary Hendrixson,Prospecting,Engaging,2017-10-10,15
ST-013326,3F2EMUQ7,Kary Hendrixson,Engaging,Lost,2017-10-11,1
ST-013327,VB26KWQ6,Kary Hendrixson,Prospecting,Engaging,2017-10-10,21
ST-013328,VB26KWQ6,Kary Hendrixson,Engaging,Won,2017-11-20,41
ST-013329,7J1UD7ZW,Kary Hendrixson,Prospecting,Engaging,2017-10-10,6
ST-013330,7J1UD7ZW,Kary Hendrixson,Engaging,Won,2017-10-12,2
ST-013331,VR6NO9FA,Kary Hendrixson,Prospecting,Engaging,2017-10-10,13
ST-013332,VR6NO9FA,Kary Hendrixson,Engaging,Won,2017-10-22,12
ST-013333,O8QGRK5P,Kary Hendrixson,Prospecting,Engaging,2017-10-10,14
ST-013334,O8QGRK5P,Kary Hendrixson,Engaging,Won,2017-10-14,4
ST-013335,BOD1GBJU,Lajuana Vencill,Prospecting,Engaging,2017-10-10,22
ST-013336,BOD1GBJU,Lajuana Vencill,Engaging,Lost,2017-12-25,76
ST-013337,TN3IRRND,Lajuana Vencill,Prospecting,Engaging,2017-10-10,30
ST-013338,TN3IRRND,Lajuana Vencill,Engaging,Lost,2017-10-19,9
ST-013339,PR224V1P,Marty Freudenburg,Prospecting,Engaging,2017-10-10,11
ST-013340,PR224V1P,Marty Freudenburg,Engaging,Lost,2017-10-19,9
ST-013341,60RDU2SZ,Marty Freudenburg,Prospecting,Engaging,2017-10-10,8
ST-013342,60RDU2SZ,Marty Freudenburg,Engaging,Won,2017-10-17,7
ST-013343,X2I316HD,Moses Frase,Prospecting,Engaging,2017-10-10,20
ST-013344,X2I316HD,Moses Frase,Engaging,Won,2017-12-29,80
ST-013345,K5DNNWYT,Rosie Papadopoulos,Prospecting,Engaging,2017-10-10,11
ST-013346,K5DNNWYT,Rosie Papadopoulos,Engaging,Won,2017-10-11,1
ST-013347,941E65Z7,Vicki Laflamme,Prospecting,Engaging,2017-10-10,10
ST-013348,941E65Z7,Vicki Laflamme,Engaging,Won,2017-10-12,2
ST-013349,77UHLYMA,Zane Levy,Prospecting,Engaging,2017-10-10,11
ST-013350,77UHLYMA,Zane Levy,Engaging,Lost,2017-10-11,1
ST-013351,VR1XYM23,Zane Levy,Prospecting,Engaging,2017-10-10,18
ST-013352,VR1XYM23,Zane Levy,Engaging,Won,2017-12-23,74
ST-013353,TQ6BTW2Z,Zane Levy,Prospecting,Engaging,2017-10-10,22
ST-013354,TQ6BTW2Z,Zane Levy,Engaging,Won,2017-10-18,8
ST-013355,IVSOSC0E,Zane Levy,Prospecting,Engaging,2017-10-10,13
ST-013356,IVSOSC0E,Zane Levy,Engaging,Won,2017-10-15,5
ST-013357,KI4LTBV6,Anna Snelling,Prospecting,Engaging,2017-10-11,14
ST-013358,KI4LTBV6,Anna Snelling,Engaging,Lost,2017-10-13,2
ST-013359,4VZ0JIVZ,Anna Snelling,Prospecting,Engaging,2017-10-11,8
ST-013360,4VZ0JIVZ,Anna Snelling,Engaging,Won,2017-10-16,5
ST-013361,FNCXBWHQ,Boris Faz,Prospecting,Engaging,2017-10-11,18
ST-013362,FNCXBWHQ,Boris Faz,Engaging,Won,2017-12-27,77
ST-013363,Q306R9K4,Boris Faz,Prospecting,Engaging,2017-10-11,16
ST-013364,Q306R9K4,Boris Faz,Engaging,Won,2017-10-21,10
ST-013365,KHRY7J40,Cassey Cress,Prospecting,Engaging,2017-10-11,9
ST-013366,KHRY7J40,Cassey Cress,Engaging,Won,2017-11-12,32
ST-013367,AP9MLRZJ,Corliss Cosme,Prospecting,Engaging,2017-10-11,16
ST-013368,AP9MLRZJ,Corliss Cosme,Engaging,Won,2017-12-20,70
ST-013369,46JP2TQB,Darcel Schlecht,Prospecting,Engaging,2017-10-11,25
ST-013370,46JP2TQB,Darcel Schlecht,Engaging,Lost,2017-10-19,8
ST-013371,W48N7MRO,Darcel Schlecht,Prospecting,Engaging,2017-10-11,27
ST-013372,W48N7MRO,Darcel Schlecht,Engaging,Lost,2017-10-13,2
ST-013373,X4LSK4OE,Darcel Schlecht,Prospecting,Engaging,2017-10-11,14
ST-013374,X4LSK4OE,Darcel Schlecht,Engaging,Won,2017-11-03,23
ST-013375,M1ZZYSTB,Donn Cantrell,Prospecting,Engaging,2017-10-11,14
ST-013376,M1ZZYSTB,Donn Cantrell,Engaging,Won,2017-10-12,1
ST-013377,0UOIGVEO,Donn Cantrell,Prospecting,Engaging,2017-10-11,30
ST-013378,0UOIGVEO,Donn Cantrell,Engaging,Won,2017-10-20,9
ST-013379,AK9OXW30,Garret Kinder,Prospecting,Engaging,2017-10-11,15
ST-013380,AK9OXW30,Garret Kinder,Engaging,Lost,2017-10-12,1
ST-013381,CFGYG1EC,James Ascencio,Prospecting,Engaging,2017-10-11,11
ST-013382,CFGYG1EC,James Ascencio,Engaging,Lost,2017-10-13,2
ST-013383,TS3P4VMD,James Ascencio,Prospecting,Engaging,2017-10-11,17
ST-013384,TS3P4VMD,James Ascencio,Engaging,Won,2017-10-19,8
ST-013385,8PEB9FHX,James Ascencio,Prospecting,Engaging,2017-10-11,8
ST-013386,8PEB9FHX,James Ascencio,Engaging,Won,2017-10-18,7
ST-013387,V1YT1LP1,Jonathan Berthelot,Prospecting,Engaging,2017-10-11,21
ST-013388,V1YT1LP1,Jonathan Berthelot,Engaging,Won,2017-12-25,75
ST-013389,DTIZX4YN,Jonathan Berthelot,Prospecting,Engaging,2017-10-11,7
ST-013390,DTIZX4YN,Jonathan Berthelot,Engaging,Won,2017-10-22,11
ST-013391,KMBY0IGV,Kami Bicknell,Prospecting,Engaging,2017-10-11,21
ST-013392,KMBY0IGV,Kami Bicknell,Engaging,Won,2017-10-12,1
ST-013393,XULGG5K8,Kary Hendrixson,Prospecting,Engaging,2017-10-11,24
ST-013394,XULGG5K8,Kary Hendrixson,Engaging,Lost,2017-10-13,2
ST-013395,KP8ZZ3Y6,Kary Hendrixson,Prospecting,Engaging,2017-10-11,10
ST-013396,KP8ZZ3Y6,Kary Hendrixson,Engaging,Lost,2017-12-23,73
ST-013397,SBF5S7LF,Kary Hendrixson,Prospecting,Engaging,2017-10-11,29
ST-013398,SBF5S7LF,Kary Hendrixson,Engaging,Won,2017-10-21,10
ST-013399,YIA65LM2,Lajuana Vencill,Prospecting,Engaging,2017-10-11,6
ST-013400,YIA65LM2,Lajuana Vencill,Engaging,Lost,2017-10-19,8
ST-013401,8SLDCS0F,Markita Hansen,Prospecting,Engaging,2017-10-11,26
ST-013402,TVBY6CND,Marty Freudenburg,Prospecting,Engaging,2017-10-11,11
ST-013403,TVBY6CND,Marty Freudenburg,Engaging,Won,2017-12-15,65
ST-013404,OHOWVHYX,Rosalina Dieter,Prospecting,Engaging,2017-10-11,28
ST-013405,EC9H6XHB,Rosie Papadopoulos,Prospecting,Engaging,2017-10-11,10
ST-013406,EC9H6XHB,Rosie Papadopoulos,Engaging,Lost,2017-11-22,42
ST-013407,47QKNXLO,Rosie Papadopoulos,Prospecting,Engaging,2017-10-11,20
ST-013408,47QKNXLO,Rosie Papadopoulos,Engaging,Won,2017-12-10,60
ST-013409,VW2PJALW,Versie Hillebrand,Prospecting,Engaging,2017-10-11,16
ST-013410,VW2PJALW,Versie Hillebrand,Engaging,Won,2017-11-29,49
ST-013411,GVLIYD9A,Vicki Laflamme,Prospecting,Engaging,2017-10-11,30
ST-013412,GVLIYD9A,Vicki Laflamme,Engaging,Won,2017-12-11,61
ST-013413,F761DF0M,Zane Levy,Prospecting,Engaging,2017-10-11,15
ST-013414,II1GOQWL,Zane Levy,Prospecting,Engaging,2017-10-11,9
ST-013415,II1GOQWL,Zane Levy,Engaging,Lost,2017-10-20,9
ST-013416,4P5BOQB5,Zane Levy,Prospecting,Engaging,2017-10-11,7
ST-013417,4P5BOQB5,Zane Levy,Engaging,Won,2017-12-22,72
ST-013418,QYYOVTHC,Boris Faz,Prospecting,Engaging,2017-10-12,28
ST-013419,QYYOVTHC,Boris Faz,Engaging,Lost,2017-10-19,7
ST-013420,4O3EPWFR,Corliss Cosme,Prospecting,Engaging,2017-10-12,26
ST-013421,AADN7F5T,Darcel Schlecht,Prospecting,Engaging,2017-10-12,7
ST-013422,AADN7F5T,Darcel Schlecht,Engaging,Lost,2017-10-17,5
ST-013423,U8CWFFRH,Jonathan Berthelot,Prospecting,Engaging,2017-10-12,18
ST-013424,U8CWFFRH,Jonathan Berthelot,Engaging,Lost,2017-10-13,1
ST-013425,35HVN8Q3,Jonathan Berthelot,Prospecting,Engaging,2017-10-12,28
ST-013426,35HVN8Q3,Jonathan Berthelot,Engaging,Won,2017-10-21,9
ST-013427,PNNZM0OZ,Jonathan Berthelot,Prospecting,Engaging,2017-10-12,3
ST-013428,PNNZM0OZ,Jonathan Berthelot,Engaging,Won,2017-12-28,77
ST-013429,UYZQCWAC,Jonathan Berthelot,Prospecting,Engaging,2017-10-12,8
ST-013430,UYZQCWAC,Jonathan Berthelot,Engaging,Won,2017-12-06,55
ST-013431,K0YFUK4X,Kami Bicknell,Prospecting,Engaging,2017-10-12,16
ST-013432,K0YFUK4X,Kami Bicknell,Engaging,Won,2017-11-02,21
